  5.0000000e+000  3.6352336e-020
  5.0115300e+000  3.4801307e-020
  5.0230867e+000  3.3332596e-020
  5.0346699e+000  3.1940703e-020
  5.0462799e+000  3.0620586e-020
  5.0579167e+000  2.9367611e-020
  5.0695803e+000  2.8177516e-020
  5.0812708e+000  2.7046372e-020
  5.0929882e+000  2.5970556e-020
  5.1047327e+000  2.4946716e-020
  5.1165042e+000  2.3971752e-020
  5.1283029e+000  2.3042791e-020
  5.1401288e+000  2.2157167e-020
  5.1519820e+000  2.1312402e-020
  5.1638625e+000  2.0506193e-020
  5.1757704e+000  1.9736395e-020
  5.1877058e+000  1.9001008e-020
  5.1996687e+000  1.8298165e-020
  5.2116592e+000  1.7626124e-020
  5.2236773e+000  1.6983255e-020
  5.2357231e+000  1.6368032e-020
  5.2477968e+000  1.5779027e-020
  5.2598982e+000  1.5214898e-020
  5.2720276e+000  1.4674389e-020
  5.2841849e+000  1.4156319e-020
  5.2963703e+000  1.3659578e-020
  5.3085838e+000  1.3183121e-020
  5.3208254e+000  1.2725967e-020
  5.3330953e+000  1.2287187e-020
  5.3453934e+000  1.1865910e-020
  5.3577199e+000  1.1461312e-020
  5.3700749e+000  1.1072616e-020
  5.3824583e+000  1.0699087e-020
  5.3948703e+000  1.0340030e-020
  5.4073109e+000  9.9947894e-021
  5.4197802e+000  9.6627438e-021
  5.4322783e+000  9.3433045e-021
  5.4448051e+000  9.0359143e-021
  5.4573609e+000  8.7400445e-021
  5.4699456e+000  8.4551942e-021
  5.4825594e+000  8.1808876e-021
  5.4952022e+000  7.9166732e-021
  5.5078742e+000  7.6621220e-021
  5.5205754e+000  7.4168266e-021
  5.5333058e+000  7.1803992e-021
  5.5460657e+000  6.9524714e-021
  5.5588550e+000  6.7326922e-021
  5.5716737e+000  6.5207276e-021
  5.5845220e+000  6.3162597e-021
  5.5974000e+000  6.1189853e-021
  5.6103076e+000  5.9286154e-021
  5.6232451e+000  5.7448747e-021
  5.6362123e+000  5.5675003e-021
  5.6492094e+000  5.3962414e-021
  5.6622366e+000  5.2308586e-021
  5.6752937e+000  5.0711232e-021
  5.6883810e+000  4.9168169e-021
  5.7014985e+000  4.7677310e-021
  5.7146461e+000  4.6236658e-021
  5.7278242e+000  4.4844307e-021
  5.7410326e+000  4.3498430e-021
  5.7542714e+000  4.2197282e-021
  5.7675408e+000  4.0939190e-021
  5.7808408e+000  3.9722556e-021
  5.7941715e+000  3.8545845e-021
