    0.1000000000E+02    0.1575706191E-19
    0.1006250000E+02    0.1355780218E-19
    0.1012500000E+02    0.9299349440E-20
    0.1018750000E+02    0.7068840075E-20
    0.1025000000E+02    0.7023816626E-20
    0.1031250000E+02    0.6179789640E-20
    0.1037500000E+02    0.5054908506E-20
    0.1043750000E+02    0.4744712847E-20
    0.1050000000E+02    0.4565314885E-20
    0.1056250000E+02    0.4475991510E-20
    0.1062500000E+02    0.4445390871E-20
    0.1068750000E+02    0.4415268961E-20
    0.1075000000E+02    0.4395452195E-20
    0.1081250000E+02    0.4451662611E-20
    0.1087500000E+02    0.4518926864E-20
    0.1093750000E+02    0.4717933870E-20
    0.1100000000E+02    0.4368477996E-20
    0.1106250000E+02    0.3426339154E-20
    0.1112500000E+02    0.3154932646E-20
    0.1118750000E+02    0.2933755273E-20
    0.1125000000E+02    0.2712028761E-20
    0.1131250000E+02    0.2522776249E-20
    0.1137500000E+02    0.2464501978E-20
    0.1143750000E+02    0.2466809681E-20
    0.1150000000E+02    0.2444585854E-20
    0.1156250000E+02    0.2380065125E-20
    0.1162500000E+02    0.2284556850E-20
    0.1168750000E+02    0.2111954071E-20
    0.1175000000E+02    0.1908737803E-20
    0.1181250000E+02    0.1826485697E-20
    0.1187500000E+02    0.1756855145E-20
    0.1193750000E+02    0.1681050267E-20
    0.1200000000E+02    0.1570015923E-20
    0.1206250000E+02    0.1426348485E-20
    0.1212500000E+02    0.1355297015E-20
    0.1218750000E+02    0.1272210674E-20
    0.1225000000E+02    0.1188705178E-20
    0.1231250000E+02    0.1119633869E-20
    0.1237500000E+02    0.1043891757E-20
    0.1243750000E+02    0.9920110886E-21
    0.1250000000E+02    0.9273402827E-21
    0.1256250000E+02    0.8851124222E-21
    0.1262500000E+02    0.8597330981E-21
    0.1268750000E+02    0.8349844310E-21
    0.1275000000E+02    0.8243876515E-21
    0.1281250000E+02    0.8075462835E-21
    0.1287500000E+02    0.7654521540E-21
    0.1293750000E+02    0.7404181251E-21
    0.1300000000E+02    0.7295998904E-21
    0.1306250000E+02    0.7129298703E-21
    0.1312500000E+02    0.6877921198E-21
    0.1318750000E+02    0.6767828308E-21
    0.1325000000E+02    0.6912633362E-21
    0.1331250000E+02    0.7035318045E-21
    0.1337500000E+02    0.7019366068E-21
    0.1343750000E+02    0.7452590154E-21
    0.1350000000E+02    0.8382779968E-21
    0.1356250000E+02    0.8389451710E-21
    0.1362500000E+02    0.1298375909E-20
    0.1368750000E+02    0.1365602431E-20
    0.1375000000E+02    0.1618106919E-20
    0.1381250000E+02    0.1261447581E-20
    0.1387500000E+02    0.8926483070E-21
    0.1393750000E+02    0.8310270754E-21
    0.1400000000E+02    0.5977758777E-21
    0.1406250000E+02    0.5149203822E-21
    0.1412500000E+02    0.4786094441E-21
    0.1418750000E+02    0.4570634529E-21
    0.1425000000E+02    0.4567034048E-21
    0.1431250000E+02    0.4436473825E-21
    0.1437500000E+02    0.4374597124E-21
    0.1443750000E+02    0.4184160609E-21
    0.1450000000E+02    0.4176769086E-21
    0.1456250000E+02    0.4123044991E-21
    0.1462500000E+02    0.4135468535E-21
    0.1468750000E+02    0.4234890790E-21
    0.1475000000E+02    0.4265489421E-21
    0.1481250000E+02    0.4380696292E-21
    0.1487500000E+02    0.4455345104E-21
    0.1493750000E+02    0.4388917862E-21
    0.1500000000E+02    0.4513867521E-21
    0.1506250000E+02    0.4378150294E-21
    0.1512500000E+02    0.3776771108E-21
    0.1518750000E+02    0.3589944289E-21
    0.1525000000E+02    0.3674384302E-21
    0.1531250000E+02    0.3620179554E-21
    0.1537500000E+02    0.3590974798E-21
    0.1543750000E+02    0.3650178078E-21
    0.1550000000E+02    0.3492005155E-21
    0.1556250000E+02    0.3497627768E-21
    0.1562500000E+02    0.8754633059E-21
    0.1568750000E+02    0.2266409054E-20
    0.1575000000E+02    0.1539535644E-20
    0.1581250000E+02    0.3544869532E-21
    0.1587500000E+02    0.3475758910E-21
    0.1593750000E+02    0.3532534501E-21
    0.1600000000E+02    0.3933776811E-21
    0.1606250000E+02    0.5384375544E-21
    0.1612500000E+02    0.1253546968E-20
    0.1618750000E+02    0.5796386806E-20
    0.1625000000E+02    0.8105868245E-19
    0.1631250000E+02    0.1215870059E-18
    0.1637500000E+02    0.4421334640E-19
    0.1643750000E+02    0.2784747744E-20
    0.1650000000E+02    0.9111361040E-21
    0.1656250000E+02    0.7159189898E-21
    0.1662500000E+02    0.7190125173E-21
    0.1668750000E+02    0.1280574090E-20
    0.1675000000E+02    0.3976342541E-20
    0.1681250000E+02    0.3378490787E-19
    0.1687500000E+02    0.1351125457E-18
    0.1693750000E+02    0.1182137894E-18
    0.1700000000E+02    0.1818818298E-19
    0.1706250000E+02    0.3046819653E-20
    0.1712500000E+02    0.1134173708E-20
    0.1718750000E+02    0.6497299439E-21
    0.1725000000E+02    0.5009750493E-21
    0.1731250000E+02    0.3972581025E-21
    0.1737500000E+02    0.3373218048E-21
    0.1743750000E+02    0.3011526191E-21
    0.1750000000E+02    0.2743020233E-21
    0.1756250000E+02    0.2544150153E-21
