    0.1000000000E+02    0.1264072783E-18
    0.1006250000E+02    0.1258741435E-18
    0.1012500000E+02    0.6986043229E-19
    0.1018750000E+02    0.5197018376E-19
    0.1025000000E+02    0.5492376535E-19
    0.1031250000E+02    0.8086222851E-19
    0.1037500000E+02    0.9825100508E-19
    0.1043750000E+02    0.1203810616E-18
    0.1050000000E+02    0.1980123734E-18
    0.1056250000E+02    0.1189642804E-18
    0.1062500000E+02    0.9806727283E-19
    0.1068750000E+02    0.7538249134E-19
    0.1075000000E+02    0.4170215822E-19
    0.1081250000E+02    0.3607644661E-19
    0.1087500000E+02    0.3210669712E-19
    0.1093750000E+02    0.2884090845E-19
    0.1100000000E+02    0.2632419040E-19
    0.1106250000E+02    0.2644717376E-19
    0.1112500000E+02    0.2543391437E-19
    0.1118750000E+02    0.2440825680E-19
    0.1125000000E+02    0.2615027725E-19
    0.1131250000E+02    0.3157877452E-19
    0.1137500000E+02    0.5430497215E-19
    0.1143750000E+02    0.9910055499E-19
    0.1150000000E+02    0.1235819566E-18
    0.1156250000E+02    0.9533121210E-19
    0.1162500000E+02    0.5342564927E-19
    0.1168750000E+02    0.3839348903E-19
    0.1175000000E+02    0.4687653997E-19
    0.1181250000E+02    0.6764214662E-19
    0.1187500000E+02    0.2161955134E-18
    0.1193750000E+02    0.8054017631E-18
    0.1200000000E+02    0.8267387737E-18
    0.1206250000E+02    0.4141086814E-18
    0.1212500000E+02    0.1330364612E-18
    0.1218750000E+02    0.4837675061E-19
    0.1225000000E+02    0.3933611572E-19
    0.1231250000E+02    0.5899788132E-19
    0.1237500000E+02    0.7255873483E-19
    0.1243750000E+02    0.8526470548E-19
    0.1250000000E+02    0.1354987085E-18
    0.1256250000E+02    0.8349844310E-19
    0.1262500000E+02    0.7007281927E-19
    0.1268750000E+02    0.5322621535E-19
    0.1275000000E+02    0.2084008157E-19
    0.1281250000E+02    0.1732365435E-19
    0.1287500000E+02    0.1466942398E-19
    0.1293750000E+02    0.1153702735E-19
    0.1300000000E+02    0.9092821344E-20
    0.1306250000E+02    0.7591824550E-20
    0.1312500000E+02    0.7085492220E-20
    0.1318750000E+02    0.6932431031E-20
    0.1325000000E+02    0.7595696150E-20
    0.1331250000E+02    0.7533445427E-20
    0.1337500000E+02    0.6910672905E-20
    0.1343750000E+02    0.6770561277E-20
    0.1350000000E+02    0.6752851250E-20
    0.1356250000E+02    0.6458320215E-20
    0.1362500000E+02    0.6144778271E-20
    0.1368750000E+02    0.6565470280E-20
    0.1375000000E+02    0.7422701664E-20
    0.1381250000E+02    0.9409984059E-20
    0.1387500000E+02    0.1099759065E-19
    0.1393750000E+02    0.8693457310E-20
    0.1400000000E+02    0.7491208180E-20
    0.1406250000E+02    0.5811161674E-20
    0.1412500000E+02    0.4810540510E-20
    0.1418750000E+02    0.4830134574E-20
    0.1425000000E+02    0.4903457964E-20
    0.1431250000E+02    0.4235020661E-20
    0.1437500000E+02    0.4069348842E-20
    0.1443750000E+02    0.4117559957E-20
    0.1450000000E+02    0.4159302826E-20
